,feature_preprocessor_type,feature_preprocessor_hyperparams,regressor,regressor_hyperparams,data_preprocessor_type,data_preprocessor_hyperparams,R2,R2normalized,ENSEMBLE WEIGHT,ENSEMBLE WEIGHT normalized,MEAN FIT TIME,MEAN FIT TIME normalized
332,select_rates_regression,"{'alpha': {'type': 'VALUE', 'data': 0.17448662799664205}, 'mode': {'type': 'VALUE', 'data': 'fpr'}, 'score_func': {'type': 'VALUE', 'data': 'f_regression'}}",extra_trees,"{'bootstrap': {'type': 'VALUE', 'data': 'False'}, 'criterion': {'type': 'VALUE', 'data': 'mae'}, 'max_depth': {'type': 'VALUE', 'data': 'None'}, 'max_features': {'type': 'VALUE', 'data': 0.29720817790127063}, 'max_leaf_nodes': {'type': 'VALUE', 'data': 'None'}, 'min_impurity_decrease': {'type': 'VALUE', 'data': 0.0}, 'min_samples_leaf': {'type': 'VALUE', 'data': 8}, 'min_samples_split': {'type': 'VALUE', 'data': 9}, 'min_weight_fraction_leaf': {'type': 'VALUE', 'data': 0.0}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'mean'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'minmax'}}",0.19236534152922047,0.19236534152922047,0.0,0.0,9.369302988052368,9.369302988052368
333,pca,"{'keep_variance': {'type': 'VALUE', 'data': 0.7657877456220795}, 'whiten': {'type': 'VALUE', 'data': 'True'}}",adaboost,"{'learning_rate': {'type': 'VALUE', 'data': 0.09671292199657897}, 'loss': {'type': 'VALUE', 'data': 'linear'}, 'max_depth': {'type': 'VALUE', 'data': 1}, 'n_estimators': {'type': 'VALUE', 'data': 282}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'most_frequent'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'minmax'}}",0.19232160963412925,0.19232160963412925,0.0,0.0,5.1235597133636475,5.1235597133636475
334,,,ard_regression,"{'alpha_1': {'type': 'VALUE', 'data': 0.0008414002177020378}, 'alpha_2': {'type': 'VALUE', 'data': 9.22830890297337e-05}, 'fit_intercept': {'type': 'VALUE', 'data': 'True'}, 'lambda_1': {'type': 'VALUE', 'data': 2.2490020645129242e-08}, 'lambda_2': {'type': 'VALUE', 'data': 1.5457915390057554e-10}, 'n_iter': {'type': 'VALUE', 'data': 300}, 'threshold_lambda': {'type': 'VALUE', 'data': 10204.36993238939}, 'tol': {'type': 'VALUE', 'data': 3.1415883429008844e-05}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'median'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'standardize'}}",0.19220731427453774,0.19220731427453774,0.0,0.0,5.7633562088012695,5.7633562088012695
335,pca,"{'keep_variance': {'type': 'VALUE', 'data': 0.9729692019368167}, 'whiten': {'type': 'VALUE', 'data': 'True'}}",sgd,"{'alpha': {'type': 'VALUE', 'data': 3.0576499821414644e-05}, 'average': {'type': 'VALUE', 'data': 'True'}, 'fit_intercept': {'type': 'VALUE', 'data': 'True'}, 'learning_rate': {'type': 'VALUE', 'data': 'invscaling'}, 'loss': {'type': 'VALUE', 'data': 'squared_loss'}, 'penalty': {'type': 'VALUE', 'data': 'l2'}, 'tol': {'type': 'VALUE', 'data': 2.6815133919894237e-05}, 'eta0': {'type': 'VALUE', 'data': 0.0005350825531187672}, 'power_t': {'type': 'VALUE', 'data': 0.15791821847419957}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'median'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'quantile_transformer'}, 'numerical_transformer_rescaling_quantile_transformer_n_quantiles': {'type': 'VALUE', 'data': 223}, 'numerical_transformer_rescaling_quantile_transformer_output_distribution': {'type': 'VALUE', 'data': 'uniform'}}",0.19207401426471338,0.19207401426471338,0.0,0.0,4.239605903625488,4.239605903625488
336,pca,"{'keep_variance': {'type': 'VALUE', 'data': 0.9661186153608646}, 'whiten': {'type': 'VALUE', 'data': 'True'}}",sgd,"{'alpha': {'type': 'VALUE', 'data': 0.0009476254118167937}, 'average': {'type': 'VALUE', 'data': 'True'}, 'fit_intercept': {'type': 'VALUE', 'data': 'True'}, 'learning_rate': {'type': 'VALUE', 'data': 'invscaling'}, 'loss': {'type': 'VALUE', 'data': 'squared_loss'}, 'penalty': {'type': 'VALUE', 'data': 'l2'}, 'tol': {'type': 'VALUE', 'data': 2.7125822970039272e-05}, 'eta0': {'type': 'VALUE', 'data': 0.00046331323002970836}, 'power_t': {'type': 'VALUE', 'data': 0.16752223283857062}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'mean'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'quantile_transformer'}, 'numerical_transformer_rescaling_quantile_transformer_n_quantiles': {'type': 'VALUE', 'data': 240}, 'numerical_transformer_rescaling_quantile_transformer_output_distribution': {'type': 'VALUE', 'data': 'uniform'}}",0.19194598605982338,0.19194598605982338,0.0,0.0,4.226258754730225,4.226258754730225
337,random_trees_embedding,"{'bootstrap': {'type': 'VALUE', 'data': 'False'}, 'max_depth': {'type': 'VALUE', 'data': 5}, 'max_leaf_nodes': {'type': 'VALUE', 'data': 'None'}, 'min_samples_leaf': {'type': 'VALUE', 'data': 2}, 'min_samples_split': {'type': 'VALUE', 'data': 9}, 'min_weight_fraction_leaf': {'type': 'VALUE', 'data': 1.0}, 'n_estimators': {'type': 'VALUE', 'data': 10}}",sgd,"{'alpha': {'type': 'VALUE', 'data': 0.0001142661485759844}, 'average': {'type': 'VALUE', 'data': 'True'}, 'fit_intercept': {'type': 'VALUE', 'data': 'True'}, 'learning_rate': {'type': 'VALUE', 'data': 'invscaling'}, 'loss': {'type': 'VALUE', 'data': 'squared_loss'}, 'penalty': {'type': 'VALUE', 'data': 'elasticnet'}, 'tol': {'type': 'VALUE', 'data': 5.521167428142486e-05}, 'eta0': {'type': 'VALUE', 'data': 0.0014303854956019882}, 'l1_ratio': {'type': 'VALUE', 'data': 0.24821454295636447}, 'power_t': {'type': 'VALUE', 'data': 0.3004786935865116}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'mean'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'robust_scaler'}, 'numerical_transformer_rescaling_robust_scaler_q_max': {'type': 'VALUE', 'data': 0.7342871085000228}, 'numerical_transformer_rescaling_robust_scaler_q_min': {'type': 'VALUE', 'data': 0.28242160647737397}}",0.19193325346647405,0.19193325346647405,0.0,0.0,5.280543804168701,5.280543804168701
338,kitchen_sinks,"{'gamma': {'type': 'VALUE', 'data': 0.5189128317124189}, 'n_components': {'type': 'VALUE', 'data': 100}}",sgd,"{'alpha': {'type': 'VALUE', 'data': 0.0004584889466731041}, 'average': {'type': 'VALUE', 'data': 'False'}, 'fit_intercept': {'type': 'VALUE', 'data': 'True'}, 'learning_rate': {'type': 'VALUE', 'data': 'invscaling'}, 'loss': {'type': 'VALUE', 'data': 'squared_loss'}, 'penalty': {'type': 'VALUE', 'data': 'elasticnet'}, 'tol': {'type': 'VALUE', 'data': 1.752682637097361e-05}, 'eta0': {'type': 'VALUE', 'data': 0.0032544140784893107}, 'l1_ratio': {'type': 'VALUE', 'data': 0.14999999999999974}, 'power_t': {'type': 'VALUE', 'data': 0.25}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'median'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'quantile_transformer'}, 'numerical_transformer_rescaling_quantile_transformer_n_quantiles': {'type': 'VALUE', 'data': 821}, 'numerical_transformer_rescaling_quantile_transformer_output_distribution': {'type': 'VALUE', 'data': 'normal'}}",0.19178440161295462,0.19178440161295462,0.0,0.0,6.32890772819519,6.32890772819519
339,extra_trees_preproc_for_regression,"{'bootstrap': {'type': 'VALUE', 'data': 'True'}, 'criterion': {'type': 'VALUE', 'data': 'mae'}, 'max_depth': {'type': 'VALUE', 'data': 'None'}, 'max_features': {'type': 'VALUE', 'data': 0.9796440249608686}, 'max_leaf_nodes': {'type': 'VALUE', 'data': 'None'}, 'min_samples_leaf': {'type': 'VALUE', 'data': 13}, 'min_samples_split': {'type': 'VALUE', 'data': 7}, 'min_weight_fraction_leaf': {'type': 'VALUE', 'data': 0.0}, 'n_estimators': {'type': 'VALUE', 'data': 100}}",sgd,"{'alpha': {'type': 'VALUE', 'data': 0.00011291267907389258}, 'average': {'type': 'VALUE', 'data': 'False'}, 'fit_intercept': {'type': 'VALUE', 'data': 'True'}, 'learning_rate': {'type': 'VALUE', 'data': 'constant'}, 'loss': {'type': 'VALUE', 'data': 'squared_loss'}, 'penalty': {'type': 'VALUE', 'data': 'elasticnet'}, 'tol': {'type': 'VALUE', 'data': 3.422280126124893e-05}, 'eta0': {'type': 'VALUE', 'data': 0.0005527867205977018}, 'l1_ratio': {'type': 'VALUE', 'data': 0.14999999999999974}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'mean'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'minmax'}}",0.19122623930797,0.19122623930797,0.0,0.0,5.7597856521606445,5.7597856521606445
340,nystroem_sampler,"{'kernel': {'type': 'VALUE', 'data': 'cosine'}, 'n_components': {'type': 'VALUE', 'data': 294}}",liblinear_svr,"{'C': {'type': 'VALUE', 'data': 2.4988857767068606}, 'dual': {'type': 'VALUE', 'data': 'False'}, 'epsilon': {'type': 'VALUE', 'data': 0.10396020000089451}, 'fit_intercept': {'type': 'VALUE', 'data': 'True'}, 'intercept_scaling': {'type': 'VALUE', 'data': 1}, 'loss': {'type': 'VALUE', 'data': 'squared_epsilon_insensitive'}, 'tol': {'type': 'VALUE', 'data': 8.20630488733534e-05}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'median'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'robust_scaler'}, 'numerical_transformer_rescaling_robust_scaler_q_max': {'type': 'VALUE', 'data': 0.7652022537627268}, 'numerical_transformer_rescaling_robust_scaler_q_min': {'type': 'VALUE', 'data': 0.268926962143118}}",0.1912181785547299,0.1912181785547299,0.0,0.0,4.116318702697754,4.116318702697754
341,polynomial,"{'degree': {'type': 'VALUE', 'data': 2}, 'include_bias': {'type': 'VALUE', 'data': 'True'}, 'interaction_only': {'type': 'VALUE', 'data': 'False'}}",sgd,"{'alpha': {'type': 'VALUE', 'data': 0.0014633336824485075}, 'average': {'type': 'VALUE', 'data': 'False'}, 'fit_intercept': {'type': 'VALUE', 'data': 'True'}, 'learning_rate': {'type': 'VALUE', 'data': 'invscaling'}, 'loss': {'type': 'VALUE', 'data': 'squared_loss'}, 'penalty': {'type': 'VALUE', 'data': 'elasticnet'}, 'tol': {'type': 'VALUE', 'data': 2.936724343931526e-05}, 'eta0': {'type': 'VALUE', 'data': 0.0005416358985262235}, 'l1_ratio': {'type': 'VALUE', 'data': 0.24526700722869813}, 'power_t': {'type': 'VALUE', 'data': 0.23407834447849662}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'most_frequent'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'quantile_transformer'}, 'numerical_transformer_rescaling_quantile_transformer_n_quantiles': {'type': 'VALUE', 'data': 755}, 'numerical_transformer_rescaling_quantile_transformer_output_distribution': {'type': 'VALUE', 'data': 'uniform'}}",0.19121289687590803,0.19121289687590803,0.0,0.0,5.659591436386108,5.659591436386108
342,polynomial,"{'degree': {'type': 'VALUE', 'data': 2}, 'include_bias': {'type': 'VALUE', 'data': 'True'}, 'interaction_only': {'type': 'VALUE', 'data': 'True'}}",extra_trees,"{'bootstrap': {'type': 'VALUE', 'data': 'False'}, 'criterion': {'type': 'VALUE', 'data': 'friedman_mse'}, 'max_depth': {'type': 'VALUE', 'data': 'None'}, 'max_features': {'type': 'VALUE', 'data': 0.8659456421393277}, 'max_leaf_nodes': {'type': 'VALUE', 'data': 'None'}, 'min_impurity_decrease': {'type': 'VALUE', 'data': 0.0}, 'min_samples_leaf': {'type': 'VALUE', 'data': 7}, 'min_samples_split': {'type': 'VALUE', 'data': 10}, 'min_weight_fraction_leaf': {'type': 'VALUE', 'data': 0.0}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'mean'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'none'}}",0.1912122444819636,0.1912122444819636,0.0,0.0,8.174777507781982,8.174777507781982
343,,,sgd,"{'alpha': {'type': 'VALUE', 'data': 9.544117942778153e-05}, 'average': {'type': 'VALUE', 'data': 'True'}, 'fit_intercept': {'type': 'VALUE', 'data': 'True'}, 'learning_rate': {'type': 'VALUE', 'data': 'constant'}, 'loss': {'type': 'VALUE', 'data': 'squared_loss'}, 'penalty': {'type': 'VALUE', 'data': 'elasticnet'}, 'tol': {'type': 'VALUE', 'data': 0.00010379815442658159}, 'eta0': {'type': 'VALUE', 'data': 0.0005573391521490191}, 'l1_ratio': {'type': 'VALUE', 'data': 0.14999999999999974}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'most_frequent'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'quantile_transformer'}, 'numerical_transformer_rescaling_quantile_transformer_n_quantiles': {'type': 'VALUE', 'data': 809}, 'numerical_transformer_rescaling_quantile_transformer_output_distribution': {'type': 'VALUE', 'data': 'uniform'}}",0.19101548993175566,0.19101548993175566,0.0,0.0,4.408589839935303,4.408589839935303
344,kitchen_sinks,"{'gamma': {'type': 'VALUE', 'data': 1.0}, 'n_components': {'type': 'VALUE', 'data': 180}}",sgd,"{'alpha': {'type': 'VALUE', 'data': 1.2493412886154803e-07}, 'average': {'type': 'VALUE', 'data': 'True'}, 'fit_intercept': {'type': 'VALUE', 'data': 'True'}, 'learning_rate': {'type': 'VALUE', 'data': 'invscaling'}, 'loss': {'type': 'VALUE', 'data': 'squared_loss'}, 'penalty': {'type': 'VALUE', 'data': 'elasticnet'}, 'tol': {'type': 'VALUE', 'data': 4.705986347941183e-05}, 'eta0': {'type': 'VALUE', 'data': 0.0020304612150030084}, 'l1_ratio': {'type': 'VALUE', 'data': 0.9528982184014803}, 'power_t': {'type': 'VALUE', 'data': 0.03033899808283151}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'median'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'quantile_transformer'}, 'numerical_transformer_rescaling_quantile_transformer_n_quantiles': {'type': 'VALUE', 'data': 1780}, 'numerical_transformer_rescaling_quantile_transformer_output_distribution': {'type': 'VALUE', 'data': 'normal'}}",0.19074628064551202,0.19074628064551202,0.0,0.0,6.8285908699035645,6.8285908699035645
345,,,k_nearest_neighbors,"{'n_neighbors': {'type': 'VALUE', 'data': 12}, 'p': {'type': 'VALUE', 'data': 2}, 'weights': {'type': 'VALUE', 'data': 'uniform'}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'median'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'power_transformer'}}",0.19051146363472604,0.19051146363472604,0.0,0.0,6.223463773727417,6.223463773727417
346,kitchen_sinks,"{'gamma': {'type': 'VALUE', 'data': 0.8095818894723371}, 'n_components': {'type': 'VALUE', 'data': 107}}",sgd,"{'alpha': {'type': 'VALUE', 'data': 0.0005947033028888884}, 'average': {'type': 'VALUE', 'data': 'False'}, 'fit_intercept': {'type': 'VALUE', 'data': 'True'}, 'learning_rate': {'type': 'VALUE', 'data': 'invscaling'}, 'loss': {'type': 'VALUE', 'data': 'squared_loss'}, 'penalty': {'type': 'VALUE', 'data': 'elasticnet'}, 'tol': {'type': 'VALUE', 'data': 1.924659422057464e-05}, 'eta0': {'type': 'VALUE', 'data': 0.004273054900855573}, 'l1_ratio': {'type': 'VALUE', 'data': 0.3496812705340055}, 'power_t': {'type': 'VALUE', 'data': 0.32112751505264453}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'mean'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'quantile_transformer'}, 'numerical_transformer_rescaling_quantile_transformer_n_quantiles': {'type': 'VALUE', 'data': 954}, 'numerical_transformer_rescaling_quantile_transformer_output_distribution': {'type': 'VALUE', 'data': 'normal'}}",0.1904721313941824,0.1904721313941824,0.0,0.0,6.522023439407349,6.522023439407349
347,kitchen_sinks,"{'gamma': {'type': 'VALUE', 'data': 1.0}, 'n_components': {'type': 'VALUE', 'data': 108}}",sgd,"{'alpha': {'type': 'VALUE', 'data': 0.0007225625865771068}, 'average': {'type': 'VALUE', 'data': 'False'}, 'fit_intercept': {'type': 'VALUE', 'data': 'True'}, 'learning_rate': {'type': 'VALUE', 'data': 'invscaling'}, 'loss': {'type': 'VALUE', 'data': 'squared_loss'}, 'penalty': {'type': 'VALUE', 'data': 'l1'}, 'tol': {'type': 'VALUE', 'data': 3.941098856283152e-05}, 'eta0': {'type': 'VALUE', 'data': 0.0038528220297661393}, 'power_t': {'type': 'VALUE', 'data': 0.25}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'median'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'quantile_transformer'}, 'numerical_transformer_rescaling_quantile_transformer_n_quantiles': {'type': 'VALUE', 'data': 731}, 'numerical_transformer_rescaling_quantile_transformer_output_distribution': {'type': 'VALUE', 'data': 'normal'}}",0.19025090926727628,0.19025090926727628,0.0,0.0,6.936092853546143,6.936092853546143
348,extra_trees_preproc_for_regression,"{'bootstrap': {'type': 'VALUE', 'data': 'False'}, 'criterion': {'type': 'VALUE', 'data': 'mse'}, 'max_depth': {'type': 'VALUE', 'data': 'None'}, 'max_features': {'type': 'VALUE', 'data': 0.35716005928905104}, 'max_leaf_nodes': {'type': 'VALUE', 'data': 'None'}, 'min_samples_leaf': {'type': 'VALUE', 'data': 9}, 'min_samples_split': {'type': 'VALUE', 'data': 20}, 'min_weight_fraction_leaf': {'type': 'VALUE', 'data': 0.0}, 'n_estimators': {'type': 'VALUE', 'data': 100}}",random_forest,"{'bootstrap': {'type': 'VALUE', 'data': 'False'}, 'criterion': {'type': 'VALUE', 'data': 'mae'}, 'max_depth': {'type': 'VALUE', 'data': 'None'}, 'max_features': {'type': 'VALUE', 'data': 0.4219545606572932}, 'max_leaf_nodes': {'type': 'VALUE', 'data': 'None'}, 'min_impurity_decrease': {'type': 'VALUE', 'data': 0.0}, 'min_samples_leaf': {'type': 'VALUE', 'data': 14}, 'min_samples_split': {'type': 'VALUE', 'data': 3}, 'min_weight_fraction_leaf': {'type': 'VALUE', 'data': 0.0}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'mean'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'robust_scaler'}, 'numerical_transformer_rescaling_robust_scaler_q_max': {'type': 'VALUE', 'data': 0.7962874447113267}, 'numerical_transformer_rescaling_robust_scaler_q_min': {'type': 'VALUE', 'data': 0.2708800085656094}}",0.19003932423433822,0.19003932423433822,0.0,0.0,7.230759143829346,7.230759143829346
349,polynomial,"{'degree': {'type': 'VALUE', 'data': 3}, 'include_bias': {'type': 'VALUE', 'data': 'False'}, 'interaction_only': {'type': 'VALUE', 'data': 'False'}}",sgd,"{'alpha': {'type': 'VALUE', 'data': 0.006910521166145651}, 'average': {'type': 'VALUE', 'data': 'True'}, 'fit_intercept': {'type': 'VALUE', 'data': 'True'}, 'learning_rate': {'type': 'VALUE', 'data': 'invscaling'}, 'loss': {'type': 'VALUE', 'data': 'squared_loss'}, 'penalty': {'type': 'VALUE', 'data': 'l1'}, 'tol': {'type': 'VALUE', 'data': 0.00012138099849927327}, 'eta0': {'type': 'VALUE', 'data': 0.0001270417806901475}, 'power_t': {'type': 'VALUE', 'data': 0.2499910796293963}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'median'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'quantile_transformer'}, 'numerical_transformer_rescaling_quantile_transformer_n_quantiles': {'type': 'VALUE', 'data': 470}, 'numerical_transformer_rescaling_quantile_transformer_output_distribution': {'type': 'VALUE', 'data': 'uniform'}}",0.18997334711511327,0.18997334711511327,0.0,0.0,11.138041973114014,11.138041973114014
350,polynomial,"{'degree': {'type': 'VALUE', 'data': 3}, 'include_bias': {'type': 'VALUE', 'data': 'True'}, 'interaction_only': {'type': 'VALUE', 'data': 'False'}}",sgd,"{'alpha': {'type': 'VALUE', 'data': 0.011771882000608792}, 'average': {'type': 'VALUE', 'data': 'True'}, 'fit_intercept': {'type': 'VALUE', 'data': 'True'}, 'learning_rate': {'type': 'VALUE', 'data': 'invscaling'}, 'loss': {'type': 'VALUE', 'data': 'squared_epsilon_insensitive'}, 'penalty': {'type': 'VALUE', 'data': 'elasticnet'}, 'tol': {'type': 'VALUE', 'data': 9.769701956172482e-05}, 'epsilon': {'type': 'VALUE', 'data': 0.09597932514006592}, 'eta0': {'type': 'VALUE', 'data': 0.00014469332226316805}, 'l1_ratio': {'type': 'VALUE', 'data': 0.3697983514616269}, 'power_t': {'type': 'VALUE', 'data': 0.24981078554893635}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'median'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'quantile_transformer'}, 'numerical_transformer_rescaling_quantile_transformer_n_quantiles': {'type': 'VALUE', 'data': 1009}, 'numerical_transformer_rescaling_quantile_transformer_output_distribution': {'type': 'VALUE', 'data': 'uniform'}}",0.18996984773416414,0.18996984773416414,0.0,0.0,10.378123998641968,10.378123998641968
351,pca,"{'keep_variance': {'type': 'VALUE', 'data': 0.5675643258661336}, 'whiten': {'type': 'VALUE', 'data': 'True'}}",random_forest,"{'bootstrap': {'type': 'VALUE', 'data': 'False'}, 'criterion': {'type': 'VALUE', 'data': 'mse'}, 'max_depth': {'type': 'VALUE', 'data': 'None'}, 'max_features': {'type': 'VALUE', 'data': 0.717064093753743}, 'max_leaf_nodes': {'type': 'VALUE', 'data': 'None'}, 'min_impurity_decrease': {'type': 'VALUE', 'data': 0.0}, 'min_samples_leaf': {'type': 'VALUE', 'data': 8}, 'min_samples_split': {'type': 'VALUE', 'data': 3}, 'min_weight_fraction_leaf': {'type': 'VALUE', 'data': 0.0}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'most_frequent'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'normalize'}}",0.18978072726820172,0.18978072726820172,0.0,0.0,9.470992088317871,9.470992088317871
352,select_rates_regression,"{'alpha': {'type': 'VALUE', 'data': 0.14692926623565342}, 'mode': {'type': 'VALUE', 'data': 'fpr'}, 'score_func': {'type': 'VALUE', 'data': 'f_regression'}}",ard_regression,"{'alpha_1': {'type': 'VALUE', 'data': 0.00044845525298373146}, 'alpha_2': {'type': 'VALUE', 'data': 1.1255255915626717e-07}, 'fit_intercept': {'type': 'VALUE', 'data': 'True'}, 'lambda_1': {'type': 'VALUE', 'data': 8.158051306529265e-07}, 'lambda_2': {'type': 'VALUE', 'data': 2.378213351501086e-09}, 'n_iter': {'type': 'VALUE', 'data': 300}, 'threshold_lambda': {'type': 'VALUE', 'data': 5192.754645178244}, 'tol': {'type': 'VALUE', 'data': 0.07795261715147189}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'mean'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'normalize'}}",0.1897742352865236,0.1897742352865236,0.0,0.0,4.171191215515137,4.171191215515137
353,select_rates_regression,"{'alpha': {'type': 'VALUE', 'data': 0.09015930627521054}, 'mode': {'type': 'VALUE', 'data': 'fpr'}, 'score_func': {'type': 'VALUE', 'data': 'f_regression'}}",extra_trees,"{'bootstrap': {'type': 'VALUE', 'data': 'False'}, 'criterion': {'type': 'VALUE', 'data': 'friedman_mse'}, 'max_depth': {'type': 'VALUE', 'data': 'None'}, 'max_features': {'type': 'VALUE', 'data': 0.9768332778222009}, 'max_leaf_nodes': {'type': 'VALUE', 'data': 'None'}, 'min_impurity_decrease': {'type': 'VALUE', 'data': 0.0}, 'min_samples_leaf': {'type': 'VALUE', 'data': 1}, 'min_samples_split': {'type': 'VALUE', 'data': 11}, 'min_weight_fraction_leaf': {'type': 'VALUE', 'data': 0.0}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'mean'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'robust_scaler'}, 'numerical_transformer_rescaling_robust_scaler_q_max': {'type': 'VALUE', 'data': 0.75}, 'numerical_transformer_rescaling_robust_scaler_q_min': {'type': 'VALUE', 'data': 0.25}}",0.1897138954087102,0.1897138954087102,0.0,0.0,9.761123180389404,9.761123180389404
354,extra_trees_preproc_for_regression,"{'bootstrap': {'type': 'VALUE', 'data': 'False'}, 'criterion': {'type': 'VALUE', 'data': 'mse'}, 'max_depth': {'type': 'VALUE', 'data': 'None'}, 'max_features': {'type': 'VALUE', 'data': 1.0}, 'max_leaf_nodes': {'type': 'VALUE', 'data': 'None'}, 'min_samples_leaf': {'type': 'VALUE', 'data': 1}, 'min_samples_split': {'type': 'VALUE', 'data': 20}, 'min_weight_fraction_leaf': {'type': 'VALUE', 'data': 0.0}, 'n_estimators': {'type': 'VALUE', 'data': 100}}",sgd,"{'alpha': {'type': 'VALUE', 'data': 4.837995334904036e-05}, 'average': {'type': 'VALUE', 'data': 'False'}, 'fit_intercept': {'type': 'VALUE', 'data': 'True'}, 'learning_rate': {'type': 'VALUE', 'data': 'invscaling'}, 'loss': {'type': 'VALUE', 'data': 'squared_loss'}, 'penalty': {'type': 'VALUE', 'data': 'elasticnet'}, 'tol': {'type': 'VALUE', 'data': 3.037015721022235e-05}, 'eta0': {'type': 'VALUE', 'data': 0.0005487632004207633}, 'l1_ratio': {'type': 'VALUE', 'data': 0.9741665499065927}, 'power_t': {'type': 'VALUE', 'data': 0.1956461532122944}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'mean'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'minmax'}}",0.18960031314898118,0.18960031314898118,0.0,0.0,3.509371757507324,3.509371757507324
355,pca,"{'keep_variance': {'type': 'VALUE', 'data': 0.5915712155254269}, 'whiten': {'type': 'VALUE', 'data': 'True'}}",extra_trees,"{'bootstrap': {'type': 'VALUE', 'data': 'False'}, 'criterion': {'type': 'VALUE', 'data': 'mse'}, 'max_depth': {'type': 'VALUE', 'data': 'None'}, 'max_features': {'type': 'VALUE', 'data': 0.9721665772461773}, 'max_leaf_nodes': {'type': 'VALUE', 'data': 'None'}, 'min_impurity_decrease': {'type': 'VALUE', 'data': 0.0}, 'min_samples_leaf': {'type': 'VALUE', 'data': 6}, 'min_samples_split': {'type': 'VALUE', 'data': 20}, 'min_weight_fraction_leaf': {'type': 'VALUE', 'data': 0.0}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'most_frequent'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'robust_scaler'}, 'numerical_transformer_rescaling_robust_scaler_q_max': {'type': 'VALUE', 'data': 0.7438807077307094}, 'numerical_transformer_rescaling_robust_scaler_q_min': {'type': 'VALUE', 'data': 0.12164707080970305}}",0.18953805307653382,0.18953805307653382,0.0,0.0,10.739088296890259,10.739088296890259
