,feature_preprocessor_type,feature_preprocessor_hyperparams,regressor,regressor_hyperparams,data_preprocessor_type,data_preprocessor_hyperparams,R2,R2normalized,ENSEMBLE WEIGHT,ENSEMBLE WEIGHT normalized,MEAN FIT TIME,MEAN FIT TIME normalized
569,extra_trees_preproc_for_regression,"{'bootstrap': {'type': 'VALUE', 'data': 'True'}, 'criterion': {'type': 'VALUE', 'data': 'mae'}, 'max_depth': {'type': 'VALUE', 'data': 'None'}, 'max_features': {'type': 'VALUE', 'data': 0.21067978421870914}, 'max_leaf_nodes': {'type': 'VALUE', 'data': 'None'}, 'min_samples_leaf': {'type': 'VALUE', 'data': 19}, 'min_samples_split': {'type': 'VALUE', 'data': 8}, 'min_weight_fraction_leaf': {'type': 'VALUE', 'data': 0.0}, 'n_estimators': {'type': 'VALUE', 'data': 100}}",decision_tree,"{'criterion': {'type': 'VALUE', 'data': 'mse'}, 'max_depth_factor': {'type': 'VALUE', 'data': 1.9321030375663137}, 'max_features': {'type': 'VALUE', 'data': 1.0}, 'max_leaf_nodes': {'type': 'VALUE', 'data': 'None'}, 'min_impurity_decrease': {'type': 'VALUE', 'data': 0.0}, 'min_samples_leaf': {'type': 'VALUE', 'data': 16}, 'min_samples_split': {'type': 'VALUE', 'data': 6}, 'min_weight_fraction_leaf': {'type': 'VALUE', 'data': 0.0}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'mean'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'quantile_transformer'}, 'numerical_transformer_rescaling_quantile_transformer_n_quantiles': {'type': 'VALUE', 'data': 1334}, 'numerical_transformer_rescaling_quantile_transformer_output_distribution': {'type': 'VALUE', 'data': 'normal'}}",0.8078405671039565,0.8078405671039565,0.0,0.0,5.525440692901611,5.525440692901611
570,,,mlp,"{'activation': {'type': 'VALUE', 'data': 'relu'}, 'alpha': {'type': 'VALUE', 'data': 9.490485023524795e-05}, 'batch_size': {'type': 'VALUE', 'data': 'auto'}, 'beta_1': {'type': 'VALUE', 'data': 0.9}, 'beta_2': {'type': 'VALUE', 'data': 0.999}, 'early_stopping': {'type': 'VALUE', 'data': 'train'}, 'epsilon': {'type': 'VALUE', 'data': 1e-08}, 'hidden_layer_depth': {'type': 'VALUE', 'data': 1}, 'learning_rate_init': {'type': 'VALUE', 'data': 0.0021615127320133154}, 'n_iter_no_change': {'type': 'VALUE', 'data': 32}, 'num_nodes_per_layer': {'type': 'VALUE', 'data': 29}, 'shuffle': {'type': 'VALUE', 'data': 'True'}, 'solver': {'type': 'VALUE', 'data': 'adam'}, 'tol': {'type': 'VALUE', 'data': 0.0001}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'most_frequent'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'power_transformer'}}",0.8077325261366771,0.8077325261366771,0.0,0.0,4.8170411586761475,4.8170411586761475
571,random_trees_embedding,"{'bootstrap': {'type': 'VALUE', 'data': 'True'}, 'max_depth': {'type': 'VALUE', 'data': 3}, 'max_leaf_nodes': {'type': 'VALUE', 'data': 'None'}, 'min_samples_leaf': {'type': 'VALUE', 'data': 4}, 'min_samples_split': {'type': 'VALUE', 'data': 10}, 'min_weight_fraction_leaf': {'type': 'VALUE', 'data': 1.0}, 'n_estimators': {'type': 'VALUE', 'data': 22}}",libsvm_svr,"{'C': {'type': 'VALUE', 'data': 64.3949487786783}, 'epsilon': {'type': 'VALUE', 'data': 0.23531730528068115}, 'kernel': {'type': 'VALUE', 'data': 'poly'}, 'max_iter': {'type': 'VALUE', 'data': -1}, 'shrinking': {'type': 'VALUE', 'data': 'True'}, 'tol': {'type': 'VALUE', 'data': 0.0009625573258498307}, 'coef0': {'type': 'VALUE', 'data': 0.5162194856996041}, 'degree': {'type': 'VALUE', 'data': 3}, 'gamma': {'type': 'VALUE', 'data': 0.06311703739471035}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'median'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'quantile_transformer'}, 'numerical_transformer_rescaling_quantile_transformer_n_quantiles': {'type': 'VALUE', 'data': 988}, 'numerical_transformer_rescaling_quantile_transformer_output_distribution': {'type': 'VALUE', 'data': 'uniform'}}",0.8076385788139864,0.8076385788139864,0.0,0.0,4.141255617141724,4.141255617141724
572,random_trees_embedding,"{'bootstrap': {'type': 'VALUE', 'data': 'True'}, 'max_depth': {'type': 'VALUE', 'data': 3}, 'max_leaf_nodes': {'type': 'VALUE', 'data': 'None'}, 'min_samples_leaf': {'type': 'VALUE', 'data': 12}, 'min_samples_split': {'type': 'VALUE', 'data': 4}, 'min_weight_fraction_leaf': {'type': 'VALUE', 'data': 1.0}, 'n_estimators': {'type': 'VALUE', 'data': 34}}",libsvm_svr,"{'C': {'type': 'VALUE', 'data': 3.3925715600640296}, 'epsilon': {'type': 'VALUE', 'data': 0.12416129162063402}, 'kernel': {'type': 'VALUE', 'data': 'poly'}, 'max_iter': {'type': 'VALUE', 'data': -1}, 'shrinking': {'type': 'VALUE', 'data': 'True'}, 'tol': {'type': 'VALUE', 'data': 2.2103965054442593e-05}, 'coef0': {'type': 'VALUE', 'data': -0.20461779344439468}, 'degree': {'type': 'VALUE', 'data': 2}, 'gamma': {'type': 'VALUE', 'data': 0.4437403113204883}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'most_frequent'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'none'}}",0.8075858548599872,0.8075858548599872,0.0,0.0,4.29930305480957,4.29930305480957
573,fast_ica,"{'algorithm': {'type': 'VALUE', 'data': 'deflation'}, 'fun': {'type': 'VALUE', 'data': 'exp'}, 'whiten': {'type': 'VALUE', 'data': 'True'}, 'n_components': {'type': 'VALUE', 'data': 43}}",libsvm_svr,"{'C': {'type': 'VALUE', 'data': 21.949569081185796}, 'epsilon': {'type': 'VALUE', 'data': 0.10291962363402639}, 'kernel': {'type': 'VALUE', 'data': 'rbf'}, 'max_iter': {'type': 'VALUE', 'data': -1}, 'shrinking': {'type': 'VALUE', 'data': 'False'}, 'tol': {'type': 'VALUE', 'data': 0.0012363052991292748}, 'gamma': {'type': 'VALUE', 'data': 0.13538869716268445}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'mean'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'minmax'}}",0.8075441091402511,0.8075441091402511,0.0,0.0,6.643177509307861,6.643177509307861
574,,,libsvm_svr,"{'C': {'type': 'VALUE', 'data': 18.55061018972789}, 'epsilon': {'type': 'VALUE', 'data': 0.1464225505979294}, 'kernel': {'type': 'VALUE', 'data': 'poly'}, 'max_iter': {'type': 'VALUE', 'data': -1}, 'shrinking': {'type': 'VALUE', 'data': 'True'}, 'tol': {'type': 'VALUE', 'data': 0.0010933052588604883}, 'coef0': {'type': 'VALUE', 'data': 0.5162194856996041}, 'degree': {'type': 'VALUE', 'data': 5}, 'gamma': {'type': 'VALUE', 'data': 0.07519767177012979}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'median'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'standardize'}}",0.8075343924479602,0.8075343924479602,0.0,0.0,3.777362823486328,3.777362823486328
575,fast_ica,"{'algorithm': {'type': 'VALUE', 'data': 'parallel'}, 'fun': {'type': 'VALUE', 'data': 'exp'}, 'whiten': {'type': 'VALUE', 'data': 'False'}}",mlp,"{'activation': {'type': 'VALUE', 'data': 'relu'}, 'alpha': {'type': 'VALUE', 'data': 1.3539454348545018e-06}, 'batch_size': {'type': 'VALUE', 'data': 'auto'}, 'beta_1': {'type': 'VALUE', 'data': 0.9}, 'beta_2': {'type': 'VALUE', 'data': 0.999}, 'early_stopping': {'type': 'VALUE', 'data': 'train'}, 'epsilon': {'type': 'VALUE', 'data': 1e-08}, 'hidden_layer_depth': {'type': 'VALUE', 'data': 3}, 'learning_rate_init': {'type': 'VALUE', 'data': 0.0010288769441229248}, 'n_iter_no_change': {'type': 'VALUE', 'data': 32}, 'num_nodes_per_layer': {'type': 'VALUE', 'data': 37}, 'shuffle': {'type': 'VALUE', 'data': 'True'}, 'solver': {'type': 'VALUE', 'data': 'adam'}, 'tol': {'type': 'VALUE', 'data': 0.0001}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'most_frequent'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'power_transformer'}}",0.8074265715747404,0.8074265715747404,0.0,0.0,5.7946014404296875,5.7946014404296875
576,,,mlp,"{'activation': {'type': 'VALUE', 'data': 'relu'}, 'alpha': {'type': 'VALUE', 'data': 1.6268044023410535e-05}, 'batch_size': {'type': 'VALUE', 'data': 'auto'}, 'beta_1': {'type': 'VALUE', 'data': 0.9}, 'beta_2': {'type': 'VALUE', 'data': 0.999}, 'early_stopping': {'type': 'VALUE', 'data': 'train'}, 'epsilon': {'type': 'VALUE', 'data': 1e-08}, 'hidden_layer_depth': {'type': 'VALUE', 'data': 2}, 'learning_rate_init': {'type': 'VALUE', 'data': 0.0031260801739239653}, 'n_iter_no_change': {'type': 'VALUE', 'data': 32}, 'num_nodes_per_layer': {'type': 'VALUE', 'data': 16}, 'shuffle': {'type': 'VALUE', 'data': 'True'}, 'solver': {'type': 'VALUE', 'data': 'adam'}, 'tol': {'type': 'VALUE', 'data': 0.0001}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'median'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'power_transformer'}}",0.8074224210870238,0.8074224210870238,0.0,0.0,4.719550371170044,4.719550371170044
577,,,libsvm_svr,"{'C': {'type': 'VALUE', 'data': 34.849593569936914}, 'epsilon': {'type': 'VALUE', 'data': 0.021146317674096103}, 'kernel': {'type': 'VALUE', 'data': 'rbf'}, 'max_iter': {'type': 'VALUE', 'data': -1}, 'shrinking': {'type': 'VALUE', 'data': 'True'}, 'tol': {'type': 'VALUE', 'data': 0.0014600117245486246}, 'gamma': {'type': 'VALUE', 'data': 0.03939479567990376}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'median'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'standardize'}}",0.8073989070307084,0.8073989070307084,0.0,0.0,3.6481566429138184,3.6481566429138184
578,fast_ica,"{'algorithm': {'type': 'VALUE', 'data': 'parallel'}, 'fun': {'type': 'VALUE', 'data': 'logcosh'}, 'whiten': {'type': 'VALUE', 'data': 'False'}}",random_forest,"{'bootstrap': {'type': 'VALUE', 'data': 'False'}, 'criterion': {'type': 'VALUE', 'data': 'mse'}, 'max_depth': {'type': 'VALUE', 'data': 'None'}, 'max_features': {'type': 'VALUE', 'data': 0.799553525858954}, 'max_leaf_nodes': {'type': 'VALUE', 'data': 'None'}, 'min_impurity_decrease': {'type': 'VALUE', 'data': 0.0}, 'min_samples_leaf': {'type': 'VALUE', 'data': 10}, 'min_samples_split': {'type': 'VALUE', 'data': 19}, 'min_weight_fraction_leaf': {'type': 'VALUE', 'data': 0.0}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'most_frequent'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'standardize'}}",0.8073144145805359,0.8073144145805359,0.0,0.0,10.592809915542603,10.592809915542603
579,,,libsvm_svr,"{'C': {'type': 'VALUE', 'data': 109.06730974956211}, 'epsilon': {'type': 'VALUE', 'data': 0.039946623103247036}, 'kernel': {'type': 'VALUE', 'data': 'poly'}, 'max_iter': {'type': 'VALUE', 'data': -1}, 'shrinking': {'type': 'VALUE', 'data': 'True'}, 'tol': {'type': 'VALUE', 'data': 0.0012247836086732428}, 'coef0': {'type': 'VALUE', 'data': -0.2522229567771658}, 'degree': {'type': 'VALUE', 'data': 2}, 'gamma': {'type': 'VALUE', 'data': 0.06983423056513424}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'most_frequent'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'minmax'}}",0.8072825997266405,0.8072825997266405,0.0,0.0,3.779475212097168,3.779475212097168
580,,,decision_tree,"{'criterion': {'type': 'VALUE', 'data': 'mse'}, 'max_depth_factor': {'type': 'VALUE', 'data': 1.585624388156456}, 'max_features': {'type': 'VALUE', 'data': 1.0}, 'max_leaf_nodes': {'type': 'VALUE', 'data': 'None'}, 'min_impurity_decrease': {'type': 'VALUE', 'data': 0.0}, 'min_samples_leaf': {'type': 'VALUE', 'data': 12}, 'min_samples_split': {'type': 'VALUE', 'data': 14}, 'min_weight_fraction_leaf': {'type': 'VALUE', 'data': 0.0}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'mean'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'power_transformer'}}",0.8072679899924148,0.8072679899924148,0.0,0.0,4.489550590515137,4.489550590515137
581,random_trees_embedding,"{'bootstrap': {'type': 'VALUE', 'data': 'True'}, 'max_depth': {'type': 'VALUE', 'data': 5}, 'max_leaf_nodes': {'type': 'VALUE', 'data': 'None'}, 'min_samples_leaf': {'type': 'VALUE', 'data': 15}, 'min_samples_split': {'type': 'VALUE', 'data': 5}, 'min_weight_fraction_leaf': {'type': 'VALUE', 'data': 1.0}, 'n_estimators': {'type': 'VALUE', 'data': 41}}",random_forest,"{'bootstrap': {'type': 'VALUE', 'data': 'True'}, 'criterion': {'type': 'VALUE', 'data': 'friedman_mse'}, 'max_depth': {'type': 'VALUE', 'data': 'None'}, 'max_features': {'type': 'VALUE', 'data': 0.5262699380535947}, 'max_leaf_nodes': {'type': 'VALUE', 'data': 'None'}, 'min_impurity_decrease': {'type': 'VALUE', 'data': 0.0}, 'min_samples_leaf': {'type': 'VALUE', 'data': 7}, 'min_samples_split': {'type': 'VALUE', 'data': 19}, 'min_weight_fraction_leaf': {'type': 'VALUE', 'data': 0.0}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'most_frequent'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'robust_scaler'}, 'numerical_transformer_rescaling_robust_scaler_q_max': {'type': 'VALUE', 'data': 0.7004380117088298}, 'numerical_transformer_rescaling_robust_scaler_q_min': {'type': 'VALUE', 'data': 0.04492592971544094}}",0.8071148395780849,0.8071148395780849,0.0,0.0,11.168994188308716,11.168994188308716
582,fast_ica,"{'algorithm': {'type': 'VALUE', 'data': 'parallel'}, 'fun': {'type': 'VALUE', 'data': 'exp'}, 'whiten': {'type': 'VALUE', 'data': 'False'}}",mlp,"{'activation': {'type': 'VALUE', 'data': 'relu'}, 'alpha': {'type': 'VALUE', 'data': 1.8075343755269225e-07}, 'batch_size': {'type': 'VALUE', 'data': 'auto'}, 'beta_1': {'type': 'VALUE', 'data': 0.9}, 'beta_2': {'type': 'VALUE', 'data': 0.999}, 'early_stopping': {'type': 'VALUE', 'data': 'train'}, 'epsilon': {'type': 'VALUE', 'data': 1e-08}, 'hidden_layer_depth': {'type': 'VALUE', 'data': 2}, 'learning_rate_init': {'type': 'VALUE', 'data': 0.000991540548680465}, 'n_iter_no_change': {'type': 'VALUE', 'data': 32}, 'num_nodes_per_layer': {'type': 'VALUE', 'data': 37}, 'shuffle': {'type': 'VALUE', 'data': 'True'}, 'solver': {'type': 'VALUE', 'data': 'adam'}, 'tol': {'type': 'VALUE', 'data': 0.0001}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'most_frequent'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'power_transformer'}}",0.8069315475399752,0.8069315475399752,0.0,0.0,5.705280780792236,5.705280780792236
583,,,gaussian_process,"{'alpha': {'type': 'VALUE', 'data': 0.1441108530403702}, 'thetaL': {'type': 'VALUE', 'data': 3.669712858764878e-08}, 'thetaU': {'type': 'VALUE', 'data': 63.38119089797623}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'mean'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'quantile_transformer'}, 'numerical_transformer_rescaling_quantile_transformer_n_quantiles': {'type': 'VALUE', 'data': 626}, 'numerical_transformer_rescaling_quantile_transformer_output_distribution': {'type': 'VALUE', 'data': 'uniform'}}",0.8069294907015846,0.8069294907015846,0.0,0.0,5.25348424911499,5.25348424911499
584,extra_trees_preproc_for_regression,"{'bootstrap': {'type': 'VALUE', 'data': 'False'}, 'criterion': {'type': 'VALUE', 'data': 'mae'}, 'max_depth': {'type': 'VALUE', 'data': 'None'}, 'max_features': {'type': 'VALUE', 'data': 0.9955555125293118}, 'max_leaf_nodes': {'type': 'VALUE', 'data': 'None'}, 'min_samples_leaf': {'type': 'VALUE', 'data': 14}, 'min_samples_split': {'type': 'VALUE', 'data': 5}, 'min_weight_fraction_leaf': {'type': 'VALUE', 'data': 0.0}, 'n_estimators': {'type': 'VALUE', 'data': 100}}",mlp,"{'activation': {'type': 'VALUE', 'data': 'relu'}, 'alpha': {'type': 'VALUE', 'data': 6.002859736686235e-07}, 'batch_size': {'type': 'VALUE', 'data': 'auto'}, 'beta_1': {'type': 'VALUE', 'data': 0.9}, 'beta_2': {'type': 'VALUE', 'data': 0.999}, 'early_stopping': {'type': 'VALUE', 'data': 'train'}, 'epsilon': {'type': 'VALUE', 'data': 1e-08}, 'hidden_layer_depth': {'type': 'VALUE', 'data': 2}, 'learning_rate_init': {'type': 'VALUE', 'data': 0.0021060195775666566}, 'n_iter_no_change': {'type': 'VALUE', 'data': 32}, 'num_nodes_per_layer': {'type': 'VALUE', 'data': 31}, 'shuffle': {'type': 'VALUE', 'data': 'True'}, 'solver': {'type': 'VALUE', 'data': 'adam'}, 'tol': {'type': 'VALUE', 'data': 0.0001}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'most_frequent'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'power_transformer'}}",0.8068280272025827,0.8068280272025827,0.0,0.0,7.072875022888184,7.072875022888184
585,,,mlp,"{'activation': {'type': 'VALUE', 'data': 'tanh'}, 'alpha': {'type': 'VALUE', 'data': 0.00011888547678093846}, 'batch_size': {'type': 'VALUE', 'data': 'auto'}, 'beta_1': {'type': 'VALUE', 'data': 0.9}, 'beta_2': {'type': 'VALUE', 'data': 0.999}, 'early_stopping': {'type': 'VALUE', 'data': 'train'}, 'epsilon': {'type': 'VALUE', 'data': 1e-08}, 'hidden_layer_depth': {'type': 'VALUE', 'data': 1}, 'learning_rate_init': {'type': 'VALUE', 'data': 0.0015054090638602618}, 'n_iter_no_change': {'type': 'VALUE', 'data': 32}, 'num_nodes_per_layer': {'type': 'VALUE', 'data': 28}, 'shuffle': {'type': 'VALUE', 'data': 'True'}, 'solver': {'type': 'VALUE', 'data': 'adam'}, 'tol': {'type': 'VALUE', 'data': 0.0001}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'median'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'power_transformer'}}",0.806687800547611,0.806687800547611,0.0,0.0,4.911191701889038,4.911191701889038
586,select_rates_regression,"{'alpha': {'type': 'VALUE', 'data': 0.1938173651060169}, 'mode': {'type': 'VALUE', 'data': 'fwe'}, 'score_func': {'type': 'VALUE', 'data': 'f_regression'}}",k_nearest_neighbors,"{'n_neighbors': {'type': 'VALUE', 'data': 27}, 'p': {'type': 'VALUE', 'data': 1}, 'weights': {'type': 'VALUE', 'data': 'distance'}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'median'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'quantile_transformer'}, 'numerical_transformer_rescaling_quantile_transformer_n_quantiles': {'type': 'VALUE', 'data': 565}, 'numerical_transformer_rescaling_quantile_transformer_output_distribution': {'type': 'VALUE', 'data': 'normal'}}",0.8066559423506261,0.8066559423506261,0.0,0.0,4.511124610900879,4.511124610900879
587,,,gaussian_process,"{'alpha': {'type': 'VALUE', 'data': 0.2228129996614974}, 'thetaL': {'type': 'VALUE', 'data': 1.7423350926099172e-10}, 'thetaU': {'type': 'VALUE', 'data': 1.084201658043639}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'mean'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'power_transformer'}}",0.8062353398390618,0.8062353398390618,0.0,0.0,5.245661735534668,5.245661735534668
588,extra_trees_preproc_for_regression,"{'bootstrap': {'type': 'VALUE', 'data': 'True'}, 'criterion': {'type': 'VALUE', 'data': 'friedman_mse'}, 'max_depth': {'type': 'VALUE', 'data': 'None'}, 'max_features': {'type': 'VALUE', 'data': 0.969236220539822}, 'max_leaf_nodes': {'type': 'VALUE', 'data': 'None'}, 'min_samples_leaf': {'type': 'VALUE', 'data': 1}, 'min_samples_split': {'type': 'VALUE', 'data': 2}, 'min_weight_fraction_leaf': {'type': 'VALUE', 'data': 0.0}, 'n_estimators': {'type': 'VALUE', 'data': 100}}",gaussian_process,"{'alpha': {'type': 'VALUE', 'data': 0.013068012551322245}, 'thetaL': {'type': 'VALUE', 'data': 2.979079708104577e-07}, 'thetaU': {'type': 'VALUE', 'data': 50599.0613366392}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'mean'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'standardize'}}",0.8062079281461879,0.8062079281461879,0.0,0.0,6.542509317398071,6.542509317398071
589,polynomial,"{'degree': {'type': 'VALUE', 'data': 2}, 'include_bias': {'type': 'VALUE', 'data': 'False'}, 'interaction_only': {'type': 'VALUE', 'data': 'False'}}",gaussian_process,"{'alpha': {'type': 'VALUE', 'data': 0.201781475438889}, 'thetaL': {'type': 'VALUE', 'data': 1.6855662929434003e-07}, 'thetaU': {'type': 'VALUE', 'data': 1023.1110840446751}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'most_frequent'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'standardize'}}",0.8061668602999076,0.8061668602999076,0.0,0.0,7.299644947052002,7.299644947052002
590,polynomial,"{'degree': {'type': 'VALUE', 'data': 3}, 'include_bias': {'type': 'VALUE', 'data': 'True'}, 'interaction_only': {'type': 'VALUE', 'data': 'True'}}",gaussian_process,"{'alpha': {'type': 'VALUE', 'data': 0.283161627129086}, 'thetaL': {'type': 'VALUE', 'data': 7.245332579977274e-08}, 'thetaU': {'type': 'VALUE', 'data': 36.28453043772396}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'most_frequent'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'minmax'}}",0.8059721254353034,0.8059721254353034,0.0,0.0,32.02652645111084,32.02652645111084
591,,,libsvm_svr,"{'C': {'type': 'VALUE', 'data': 24.669549300355538}, 'epsilon': {'type': 'VALUE', 'data': 0.13144347440012777}, 'kernel': {'type': 'VALUE', 'data': 'poly'}, 'max_iter': {'type': 'VALUE', 'data': -1}, 'shrinking': {'type': 'VALUE', 'data': 'False'}, 'tol': {'type': 'VALUE', 'data': 0.0004006231795683344}, 'coef0': {'type': 'VALUE', 'data': 0.441900462850523}, 'degree': {'type': 'VALUE', 'data': 4}, 'gamma': {'type': 'VALUE', 'data': 0.0758973737804464}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'most_frequent'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'power_transformer'}}",0.8059282152466594,0.8059282152466594,0.0,0.0,4.262473106384277,4.262473106384277
592,extra_trees_preproc_for_regression,"{'bootstrap': {'type': 'VALUE', 'data': 'False'}, 'criterion': {'type': 'VALUE', 'data': 'mse'}, 'max_depth': {'type': 'VALUE', 'data': 'None'}, 'max_features': {'type': 'VALUE', 'data': 0.6809441189831252}, 'max_leaf_nodes': {'type': 'VALUE', 'data': 'None'}, 'min_samples_leaf': {'type': 'VALUE', 'data': 17}, 'min_samples_split': {'type': 'VALUE', 'data': 17}, 'min_weight_fraction_leaf': {'type': 'VALUE', 'data': 0.0}, 'n_estimators': {'type': 'VALUE', 'data': 100}}",CustomKernelRidgeRegression,"{'alpha': {'type': 'VALUE', 'data': 0.16968483502988527}, 'gamma': {'type': 'VALUE', 'data': 3.7317255184974695e-05}, 'kernel': {'type': 'VALUE', 'data': 'polynomial'}, 'coef0': {'type': 'VALUE', 'data': 0.04734883830743239}, 'degree': {'type': 'VALUE', 'data': 2}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'median'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'none'}}",0.8056755509337129,0.8056755509337129,0.0,0.0,5.024918079376221,5.024918079376221
593,fast_ica,"{'algorithm': {'type': 'VALUE', 'data': 'deflation'}, 'fun': {'type': 'VALUE', 'data': 'exp'}, 'whiten': {'type': 'VALUE', 'data': 'True'}, 'n_components': {'type': 'VALUE', 'data': 1364}}",mlp,"{'activation': {'type': 'VALUE', 'data': 'relu'}, 'alpha': {'type': 'VALUE', 'data': 7.3350679749331825e-06}, 'batch_size': {'type': 'VALUE', 'data': 'auto'}, 'beta_1': {'type': 'VALUE', 'data': 0.9}, 'beta_2': {'type': 'VALUE', 'data': 0.999}, 'early_stopping': {'type': 'VALUE', 'data': 'train'}, 'epsilon': {'type': 'VALUE', 'data': 1e-08}, 'hidden_layer_depth': {'type': 'VALUE', 'data': 3}, 'learning_rate_init': {'type': 'VALUE', 'data': 0.0014755089104005559}, 'n_iter_no_change': {'type': 'VALUE', 'data': 32}, 'num_nodes_per_layer': {'type': 'VALUE', 'data': 61}, 'shuffle': {'type': 'VALUE', 'data': 'True'}, 'solver': {'type': 'VALUE', 'data': 'adam'}, 'tol': {'type': 'VALUE', 'data': 0.0001}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'median'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'standardize'}}",0.805645833999767,0.805645833999767,0.0,0.0,7.658745050430298,7.658745050430298
594,,,mlp,"{'activation': {'type': 'VALUE', 'data': 'tanh'}, 'alpha': {'type': 'VALUE', 'data': 5.11133555999572e-05}, 'batch_size': {'type': 'VALUE', 'data': 'auto'}, 'beta_1': {'type': 'VALUE', 'data': 0.9}, 'beta_2': {'type': 'VALUE', 'data': 0.999}, 'early_stopping': {'type': 'VALUE', 'data': 'train'}, 'epsilon': {'type': 'VALUE', 'data': 1e-08}, 'hidden_layer_depth': {'type': 'VALUE', 'data': 3}, 'learning_rate_init': {'type': 'VALUE', 'data': 0.0008869072907365599}, 'n_iter_no_change': {'type': 'VALUE', 'data': 32}, 'num_nodes_per_layer': {'type': 'VALUE', 'data': 36}, 'shuffle': {'type': 'VALUE', 'data': 'True'}, 'solver': {'type': 'VALUE', 'data': 'adam'}, 'tol': {'type': 'VALUE', 'data': 0.0001}}",feature_type,"{'numerical_transformer_imputation_strategy': {'type': 'VALUE', 'data': 'mean'}, 'numerical_transformer_rescaling': {'type': 'VALUE', 'data': 'quantile_transformer'}, 'numerical_transformer_rescaling_quantile_transformer_n_quantiles': {'type': 'VALUE', 'data': 1000}, 'numerical_transformer_rescaling_quantile_transformer_output_distribution': {'type': 'VALUE', 'data': 'uniform'}}",0.8056317772164002,0.8056317772164002,0.0,0.0,6.442157506942749,6.442157506942749
